Name;Typ;Stadt;Land;Längengrad;Breitengrad;Quelle;Operator;Details
Kirchberg, Sichegronn;Bushaltestelle;Luxembourg;Luxemburg;6.1514652;49.6282994;OpenStreetMap;;
Kirchberg, Sichegronn;Bushaltestelle;Luxembourg;Luxemburg;6.1514599;49.6283562;OpenStreetMap;;
Dommeldange, Château;Bushaltestelle;Luxembourg;Luxemburg;6.1386377;49.6345518;OpenStreetMap;;
Dommeldange, Château;Bushaltestelle;Luxembourg;Luxemburg;6.1386325;49.6348293;OpenStreetMap;;
Dommeldange, Sidney Thomas;Bushaltestelle;Luxembourg;Luxemburg;6.1401458;49.6345609;OpenStreetMap;;
Limpertsberg, Kiischtewee;Bushaltestelle;Luxembourg;Luxemburg;6.1271532;49.6206997;OpenStreetMap;;
Luxembourg, Fondation Pescatore;Bushaltestelle;Luxembourg;Luxemburg;6.1266471;49.6159484;OpenStreetMap;;"network: AVL; RGTR; ref: 2"
Square de New York;Bushaltestelle;Luxembourg;Luxemburg;6.115596;49.6132177;OpenStreetMap;;
Luxembourg, Hamilius Q.2;Bushaltestelle;Luxembourg;Luxemburg;6.1259102;49.6110875;OpenStreetMap;;"network: AVL;RGTR; ref: 2"
Neiduerf, Carrières;Bushaltestelle;Luxembourg;Luxemburg;6.1654985;49.625072;OpenStreetMap;;
Neiduerf, Carrières;Bushaltestelle;Luxembourg;Luxemburg;6.1659912;49.6256833;OpenStreetMap;;
Neiduerf, Huesegrënnchen;Bushaltestelle;Luxembourg;Luxemburg;6.1643324;49.6226699;OpenStreetMap;;
Neiduerf, Huesegrënnchen;Bushaltestelle;Luxembourg;Luxemburg;6.1642487;49.6231926;OpenStreetMap;;
Brichergässel;Bushaltestelle;Luxembourg;Luxemburg;6.1665529;49.6268694;OpenStreetMap;;
Brichergässel;Bushaltestelle;Luxembourg;Luxemburg;6.1668623;49.6270741;OpenStreetMap;;
Neiduerf, Brasserie;Bushaltestelle;Luxembourg;Luxemburg;6.1650655;49.6225426;OpenStreetMap;;
Dommeldange, Gare;Bushaltestelle;Luxembourg;Luxemburg;6.1370148;49.6333429;OpenStreetMap;;
Dommeldange, Gare;Bushaltestelle;Luxembourg;Luxemburg;6.1371164;49.633332;OpenStreetMap;;
Kirchberg, Konrad Adenauer;Bushaltestelle;Luxembourg;Luxemburg;6.1569553;49.6295247;OpenStreetMap;;
Kirchberg, Léon Hengen;Bushaltestelle;Luxembourg;Luxemburg;6.1488542;49.6236449;OpenStreetMap;;
Kirchberg, Léon Hengen;Bushaltestelle;Luxembourg;Luxemburg;6.1492654;49.6243676;OpenStreetMap;;
Hollerich, P+R Bouillon Q.4;Bushaltestelle;Luxembourg;Luxemburg;6.1054518;49.5998885;OpenStreetMap;;
Bonnevoie, Huese Vic;Bushaltestelle;Luxembourg;Luxemburg;6.1372265;49.6036824;OpenStreetMap;;
Merl, Parc;Bushaltestelle;Luxembourg;Luxemburg;6.1103259;49.607526;OpenStreetMap;;
Cents, Charles de Tornaco;Bushaltestelle;Luxembourg;Luxemburg;6.1637725;49.6193427;OpenStreetMap;;
Cents, Kéibierg-I.N.S.;Bushaltestelle;Luxembourg;Luxemburg;6.1426859;49.6109751;OpenStreetMap;;
Cents, Fort Dumoulin;Bushaltestelle;Luxembourg;Luxemburg;6.1485768;49.6125154;OpenStreetMap;;ref: Quai 1
Cents, Fort Dumoulin;Bushaltestelle;Luxembourg;Luxemburg;6.1475179;49.6124437;OpenStreetMap;;ref: Quai 2
Cents, Dinselpuert;Bushaltestelle;Luxembourg;Luxemburg;6.1409317;49.6107457;OpenStreetMap;;
Cents, Gabriel de Marie;Bushaltestelle;Luxembourg;Luxemburg;6.1667512;49.6193089;OpenStreetMap;;
Neiduerf, Fierschterhaus;Bushaltestelle;Luxembourg;Luxemburg;6.1772978;49.6236703;OpenStreetMap;;
Hollerich, Alphonse Munchen;Bushaltestelle;Luxembourg;Luxemburg;6.1144898;49.6047035;OpenStreetMap;VDL;network: VDL
Luxembourg Maternité;Bushaltestelle;Luxembourg;Luxemburg;6.1004678;49.6190624;OpenStreetMap;;
Hollerich, Alphonse Munchen;Bushaltestelle;Luxembourg;Luxemburg;6.1144272;49.6046631;OpenStreetMap;;
Bonnevoie, Lycée Bouneweg LTB;Bushaltestelle;Luxembourg;Luxemburg;6.141491;49.5911923;OpenStreetMap;;ref: 5
Gasperich, Gerhard Mercator;Bushaltestelle;Luxembourg;Luxemburg;6.1236467;49.5828992;OpenStreetMap;;
Bonnevoie, Lycée Bouneweg PE;Bushaltestelle;Luxembourg;Luxemburg;6.1413029;49.589876;OpenStreetMap;;ref: 8
Howald, Am Houwaldsbierg;Bushaltestelle;Luxembourg;Luxemburg;6.1486587;49.5815586;OpenStreetMap;;network: RGTR
Howald, Am Houwaldsbierg;Bushaltestelle;Luxembourg;Luxemburg;6.1485233;49.5820443;OpenStreetMap;;network: RGTR
Luxembourg, Gare Rocade;Bushaltestelle;Luxembourg;Luxemburg;6.1371633;49.6015277;OpenStreetMap;;ref: 1
Luxembourg, Gare Rocade;Bushaltestelle;Luxembourg;Luxemburg;6.1367738;49.6009807;OpenStreetMap;;ref: 2
Verlorenkost, Al Molkerei;Bushaltestelle;Luxembourg;Luxemburg;6.1370129;49.6056894;OpenStreetMap;;ref: 2B
Itzig, Kapell;Bushaltestelle;Luxembourg;Luxemburg;6.169835;49.5845048;OpenStreetMap;;
Itzig, Kapell;Bushaltestelle;Luxembourg;Luxemburg;6.1700345;49.5845052;OpenStreetMap;;
Pierre Blanc;Bushaltestelle;Luxembourg;Luxemburg;6.1410169;49.5988905;OpenStreetMap;;
Biischtefabrik;Bushaltestelle;Luxembourg;Luxemburg;6.1168588;49.615083;OpenStreetMap;;
Luxembourg, Monterey, Stop 4;Bushaltestelle;Luxembourg;Luxemburg;6.1223159;49.6101608;OpenStreetMap;;
Verlorenkost, Al Molkerei;Bushaltestelle;Luxembourg;Luxemburg;6.1370567;49.6055228;OpenStreetMap;;ref: 1
Itzig, Beim Klouschter;Bushaltestelle;Luxembourg;Luxemburg;6.1741057;49.5859791;OpenStreetMap;;
Beggen, Cyprien Merjai;Bushaltestelle;Luxembourg;Luxemburg;6.1347433;49.6438703;OpenStreetMap;;
Beggen, Cyprien Merjai;Bushaltestelle;Luxembourg;Luxemburg;6.1348377;49.6428737;OpenStreetMap;;
Dommeldange, Contournement;Bushaltestelle;Luxembourg;Luxemburg;6.1408929;49.6337346;OpenStreetMap;;
Dommeldange, Contournement;Bushaltestelle;Luxembourg;Luxemburg;6.1377976;49.6319453;OpenStreetMap;;
Limpertsberg, Arts & Métiers;Bushaltestelle;Luxembourg;Luxemburg;6.126798;49.6217663;OpenStreetMap;;
Belle-Vue;Bushaltestelle;Luxembourg;Luxemburg;6.1275451;49.6230357;OpenStreetMap;;
Lefevre;Bushaltestelle;Luxembourg;Luxemburg;6.1081552;49.6223531;OpenStreetMap;;
Lefevre;Bushaltestelle;Luxembourg;Luxemburg;6.1080773;49.6223647;OpenStreetMap;;
N.S. Pierret;Bushaltestelle;Luxembourg;Luxemburg;6.1186015;49.6206651;OpenStreetMap;;
Limpertsberg, Neumans Park;Bushaltestelle;Luxembourg;Luxemburg;6.107643;49.6208902;OpenStreetMap;;
Howald, 9 mai 1944;Bushaltestelle;Luxembourg;Luxemburg;6.1389917;49.584924;OpenStreetMap;;
Howald, 9 mai 1944;Bushaltestelle;Luxembourg;Luxemburg;6.1389441;49.5852407;OpenStreetMap;;
États-Unis;Bushaltestelle;Luxembourg;Luxemburg;6.1266569;49.6003525;OpenStreetMap;;
Michel Rodange;Bushaltestelle;Luxembourg;Luxemburg;6.1246895;49.603162;OpenStreetMap;;
Sainte-Zithe;Bushaltestelle;Luxembourg;Luxemburg;6.1263307;49.6067303;OpenStreetMap;;
Centre, Cathédrale;Bushaltestelle;Luxembourg;Luxemburg;6.1311491;49.6100069;OpenStreetMap;;wheelchair: yes
Hollerich, Nancy Q.2;Bushaltestelle;Luxembourg;Luxemburg;6.1182379;49.6033429;OpenStreetMap;;
Centre, Stäreplaz / Étoile;Bushaltestelle;Luxembourg;Luxemburg;6.1191249;49.6125577;OpenStreetMap;;ref: 4
Bonnevoie, Chalop;Bushaltestelle;Luxembourg;Luxemburg;6.1493636;49.6002784;OpenStreetMap;;
Luxembourg, Wallis;Bushaltestelle;Luxembourg;Luxemburg;6.1342738;49.6030471;OpenStreetMap;;
Bonnevoie, Gabriel Lippmann;Bushaltestelle;Luxembourg;Luxemburg;6.1425089;49.5990858;OpenStreetMap;;
Bonnevoie, Gabriel Lippmann;Bushaltestelle;Luxembourg;Luxemburg;6.1427665;49.5991727;OpenStreetMap;;
Verlorenkost, Général Patton;Bushaltestelle;Luxembourg;Luxemburg;6.142121;49.6078539;OpenStreetMap;;
Pulvermühle, Hammerdällchen;Bushaltestelle;Luxembourg;Luxemburg;6.1504897;49.6086387;OpenStreetMap;;
Pulvermühle, Hammerdällchen;Bushaltestelle;Luxembourg;Luxemburg;6.1508698;49.6089344;OpenStreetMap;;
Bonnevoie, Kofferfabrick;Bushaltestelle;Luxembourg;Luxemburg;6.1450819;49.6010356;OpenStreetMap;;
Pfaffenthal, Sichenhaff;Bushaltestelle;Luxembourg;Luxemburg;6.1325902;49.619915;OpenStreetMap;;
Pfaffenthal, Sichenhaff;Bushaltestelle;Luxembourg;Luxemburg;6.1325294;49.6202162;OpenStreetMap;;
Pfaffenthal, Théiwesbuer;Bushaltestelle;Luxembourg;Luxemburg;6.1327257;49.6161879;OpenStreetMap;;
Kirchberg, Kierch;Bushaltestelle;Luxembourg;Luxemburg;6.1461734;49.6276433;OpenStreetMap;;
Kirchberg, Kierch;Bushaltestelle;Luxembourg;Luxemburg;6.1471737;49.6291519;OpenStreetMap;;
Cents, Robert Bruch;Bushaltestelle;Luxembourg;Luxemburg;6.1667288;49.6169052;OpenStreetMap;;
Cents, Robert Bruch;Bushaltestelle;Luxembourg;Luxemburg;6.1666507;49.6169912;OpenStreetMap;;
Cents, Trèves;Bushaltestelle;Luxembourg;Luxemburg;6.1691492;49.6175817;OpenStreetMap;;
Cents-Hamm, Halte CFL;Bushaltestelle;Luxembourg;Luxemburg;6.1655334;49.6148331;OpenStreetMap;;
Cents-Hamm, Halte CFL;Bushaltestelle;Luxembourg;Luxemburg;6.1656783;49.6149705;OpenStreetMap;;
Hamm, Kierch;Bushaltestelle;Luxembourg;Luxemburg;6.1667628;49.6099418;OpenStreetMap;;
Hamm-Ronndréisch;Bushaltestelle;Luxembourg;Luxemburg;6.1730913;49.6139618;OpenStreetMap;;
Eich, Centre Culturel;Bushaltestelle;Luxembourg;Luxemburg;6.1323801;49.6289357;OpenStreetMap;;
Cents, Fetschebur;Bushaltestelle;Luxembourg;Luxemburg;6.1616795;49.613901;OpenStreetMap;;
Kirchberg, Luxexpo;Bushaltestelle;Luxembourg;Luxemburg;6.175455;49.6363534;OpenStreetMap;;ref: 4
Bonnevoie, Hippodrome;Bushaltestelle;Luxembourg;Luxemburg;6.1393122;49.593109;OpenStreetMap;;"network: AVL; RGTR"
Bonnevoie, Lycée Bouneweg PE;Bushaltestelle;Luxembourg;Luxemburg;6.141403;49.5898833;OpenStreetMap;;"network: RGTR; ref: 8"
Luxembourg, Rue Heine;Bushaltestelle;Luxembourg;Luxemburg;6.1308024;49.6052677;OpenStreetMap;;network: RGTR
Pulvermühle, Hammerdällchen;Bushaltestelle;Luxembourg;Luxemburg;6.1505742;49.6086299;OpenStreetMap;;
Howald, Am Houwaldsbierg;Bushaltestelle;Luxembourg;Luxemburg;6.1484649;49.5819976;OpenStreetMap;;network: RGTR
Itzig, Am Horra;Bushaltestelle;Luxembourg;Luxemburg;6.1779242;49.5853907;OpenStreetMap;;
Itzig, An den Espen;Bushaltestelle;Luxembourg;Luxemburg;6.167556;49.5863101;OpenStreetMap;;
Itzig, Beim Klouschter;Bushaltestelle;Luxembourg;Luxemburg;6.1737706;49.5858171;OpenStreetMap;;
Itzig, Dellbierg;Bushaltestelle;Luxembourg;Luxemburg;6.1710754;49.5889593;OpenStreetMap;;
Rout Bréck-Pafendall;Bushaltestelle;Luxembourg;Luxemburg;6.1371755;49.6187226;OpenStreetMap;Luxtram;network: Luxtram
Gare Pfaffenthal-Kirchberg;Bushaltestelle;Luxembourg;Luxemburg;6.1327829;49.6189058;OpenStreetMap;;
Gare Pfaffenthal-Kirchberg;Bushaltestelle;Luxembourg;Luxemburg;6.1327721;49.6189879;OpenStreetMap;;
Rout Bréck-Pafendall;Bushaltestelle;Luxembourg;Luxemburg;6.1358808;49.6188242;OpenStreetMap;;ref: B
Rout Bréck-Pafendall;Bushaltestelle;Luxembourg;Luxemburg;6.1358874;49.6189108;OpenStreetMap;;ref: A
Philharmonie - MUDAM;Bushaltestelle;Luxembourg;Luxemburg;6.1423942;49.6195503;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Philharmonie - MUDAM;Bushaltestelle;Luxembourg;Luxemburg;6.1416974;49.6194693;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Universitéit;Bushaltestelle;Luxembourg;Luxemburg;6.1609543;49.6261163;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Universitéit;Bushaltestelle;Luxembourg;Luxemburg;6.1604541;49.6258566;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Luxembourg, Centre Hospitalier;Bushaltestelle;Luxembourg;Luxemburg;6.1000358;49.6190251;OpenStreetMap;;ref: 1
Centre, F.D. Roosevelt;Bushaltestelle;Luxembourg;Luxemburg;6.1308516;49.6092862;OpenStreetMap;;ref: 1
Centre, F.D. Roosevelt;Bushaltestelle;Luxembourg;Luxemburg;6.1307122;49.6092564;OpenStreetMap;;ref: 1
Bonnevoie, Hippodrome;Bushaltestelle;Luxembourg;Luxemburg;6.1387638;49.5935925;OpenStreetMap;;"network: AVL; RGTR"
Bonnevoie, Lycée Bouneweg PE;Bushaltestelle;Luxembourg;Luxemburg;6.1405728;49.5913414;OpenStreetMap;;"network: RGTR; ref: 7"
Howald, Am Houwaldsbierg;Bushaltestelle;Luxembourg;Luxemburg;6.1487669;49.5815984;OpenStreetMap;;network: RGTR
Howald, Jhangeli;Bushaltestelle;Luxembourg;Luxemburg;6.1438605;49.5859825;OpenStreetMap;;
Howald, Jhangeli;Bushaltestelle;Luxembourg;Luxemburg;6.1435773;49.5862384;OpenStreetMap;;
Luxembourg, Fondation Pescatore;Bushaltestelle;Luxembourg;Luxemburg;6.126809;49.6156415;OpenStreetMap;;"network: AVL; RGTR; ref: 1"
Gasperich, Cloche d'Or;Bushaltestelle;Luxembourg;Luxemburg;6.1153042;49.5831177;OpenStreetMap;;
Gasperich, Cloche d'Or;Bushaltestelle;Luxembourg;Luxemburg;6.1154272;49.583882;OpenStreetMap;;
Luxexpo;Bushaltestelle;Luxembourg;Luxemburg;6.1760902;49.6355998;OpenStreetMap;Luxtram;network: Luxtram
Gasperich, Francophonie;Bushaltestelle;Luxembourg;Luxemburg;6.1275198;49.5849292;OpenStreetMap;;
Dommeldange, Dauschbuer;Bushaltestelle;Luxembourg;Luxemburg;6.1534784;49.6401706;OpenStreetMap;;
Dommeldange, Dauschbuer;Bushaltestelle;Luxembourg;Luxemburg;6.1522668;49.6399082;OpenStreetMap;;
Siggy vu Létzebuerg;Bushaltestelle;Luxembourg;Luxemburg;6.1148548;49.6261439;OpenStreetMap;;
Bonnevoie, Demy Schlechter;Bushaltestelle;Luxembourg;Luxemburg;6.143365;49.5949417;OpenStreetMap;;
Lycée Technique Michel Lucius;Bushaltestelle;Luxembourg;Luxemburg;6.1147158;49.6244655;OpenStreetMap;;ref: 101
Eich, Centre Culturel;Bushaltestelle;Luxembourg;Luxemburg;6.1323961;49.6289246;OpenStreetMap;;
Hollerich, Heentze Park;Bushaltestelle;Luxembourg;Luxemburg;6.1199578;49.6014406;OpenStreetMap;;
Hollerich, Heentze Park;Bushaltestelle;Luxembourg;Luxemburg;6.119875;49.6012845;OpenStreetMap;;
Hollerich, Aciérie;Bushaltestelle;Luxembourg;Luxemburg;6.1176488;49.5967857;OpenStreetMap;;
Cessange, Artisans;Bushaltestelle;Luxembourg;Luxemburg;6.1098935;49.5944595;OpenStreetMap;;
Cessange, Fischerhaff;Bushaltestelle;Luxembourg;Luxemburg;6.1057518;49.5912421;OpenStreetMap;;
Cessange, Kierch;Bushaltestelle;Luxembourg;Luxemburg;6.1065567;49.5895088;OpenStreetMap;;
Rue Verte;Bushaltestelle;Luxembourg;Luxemburg;6.1156125;49.5900554;OpenStreetMap;;
Rue Verte;Bushaltestelle;Luxembourg;Luxemburg;6.1155623;49.5900406;OpenStreetMap;;
Gasperich, Gaasperecherbierg;Bushaltestelle;Luxembourg;Luxemburg;6.1170362;49.5932058;OpenStreetMap;;
Gasperich, Al Gaasperech;Bushaltestelle;Luxembourg;Luxemburg;6.1209666;49.592437;OpenStreetMap;;
Gasperich, Bei der Auer;Bushaltestelle;Luxembourg;Luxemburg;6.1248333;49.5912594;OpenStreetMap;;
Gasperich, Clemenceau;Bushaltestelle;Luxembourg;Luxemburg;6.1278735;49.5898762;OpenStreetMap;;
Clemenceau;Bushaltestelle;Luxembourg;Luxemburg;6.1278896;49.5899155;OpenStreetMap;Ville de Luxembourg (AVL);
Bonnevoie, Jules Fischer;Bushaltestelle;Luxembourg;Luxemburg;6.1464642;49.5923017;OpenStreetMap;;
Bonnevoie, Nic Martha;Bushaltestelle;Luxembourg;Luxemburg;6.1488036;49.5926716;OpenStreetMap;;
Bonnevoie, Wisestrooss;Bushaltestelle;Luxembourg;Luxemburg;6.1449568;49.5980074;OpenStreetMap;;
Bonnevoie, Vannérus;Bushaltestelle;Luxembourg;Luxemburg;6.141178;49.5974661;OpenStreetMap;;
Bonnevoie, Fraternité;Bushaltestelle;Luxembourg;Luxemburg;6.1400154;49.5988348;OpenStreetMap;;
Bonnevoie, Virchow;Bushaltestelle;Luxembourg;Luxemburg;6.139629;49.6015222;OpenStreetMap;;
Bonnevoie, Huese Vic;Bushaltestelle;Luxembourg;Luxemburg;6.13709;49.6037181;OpenStreetMap;;
Luxembourg, Wallis;Bushaltestelle;Luxembourg;Luxemburg;6.1346921;49.6034011;OpenStreetMap;;
Belair, Rheinsheim;Bushaltestelle;Luxembourg;Luxemburg;6.1211053;49.6070612;OpenStreetMap;;
Hollerich, Kierfecht;Bushaltestelle;Luxembourg;Luxemburg;6.1116601;49.599661;OpenStreetMap;;
Hollerich, Kierfecht;Bushaltestelle;Luxembourg;Luxemburg;6.1119827;49.5996198;OpenStreetMap;;
Hollerich, P+R Bouillon;Bushaltestelle;Luxembourg;Luxemburg;6.1070581;49.6000597;OpenStreetMap;;
Hollerich, P+R Bouillon;Bushaltestelle;Luxembourg;Luxemburg;6.1076226;49.6000208;OpenStreetMap;;
Cents-Hamm;Bushaltestelle;Luxembourg;Luxemburg;6.1653155;49.6148352;OpenStreetMap;;ref: 2
Hop On Hop Off: MUDAM;Bushaltestelle;Luxembourg;Luxemburg;6.1421871;49.6166352;OpenStreetMap;;
Hollerich, P+R Bouillon;Bushaltestelle;Luxembourg;Luxemburg;6.1067905;49.6000781;OpenStreetMap;;
Clausen, Tour Jacob;Bushaltestelle;Luxembourg;Luxemburg;6.1422908;49.6116756;OpenStreetMap;;
Kirchberg, Luxexpo;Bushaltestelle;Luxembourg;Luxemburg;6.1747102;49.6369033;OpenStreetMap;;ref: 5
Itzig, Am Horra;Bushaltestelle;Luxembourg;Luxemburg;6.1779729;49.5853518;OpenStreetMap;;
Gasperich, Émile Bian;Bushaltestelle;Luxembourg;Luxemburg;6.1183747;49.5800894;OpenStreetMap;;ref: 1
Gasperich, Jean Piret;Bushaltestelle;Luxembourg;Luxemburg;6.1182277;49.5829488;OpenStreetMap;;
Gasperich, Jean Piret;Bushaltestelle;Luxembourg;Luxemburg;6.11769;49.5833496;OpenStreetMap;;
Gasperich, Hildegard von Bingen;Bushaltestelle;Luxembourg;Luxemburg;6.1219111;49.5825653;OpenStreetMap;;
Gasperich, Waassertuerm;Bushaltestelle;Luxembourg;Luxemburg;6.1211225;49.5809592;OpenStreetMap;;
Gasperich, Waassertuerm;Bushaltestelle;Luxembourg;Luxemburg;6.1210191;49.581071;OpenStreetMap;;
Gasperich, Émile Bian;Bushaltestelle;Luxembourg;Luxemburg;6.1179341;49.5804149;OpenStreetMap;;ref: 2
Gasperich, Guillaume Kroll;Bushaltestelle;Luxembourg;Luxemburg;6.1122791;49.5820447;OpenStreetMap;;
Limpertsberg, Neumans Park;Bushaltestelle;Luxembourg;Luxemburg;6.1075995;49.6208927;OpenStreetMap;;
Kirchberg, Luxexpo Entrée Sud;Bushaltestelle;Luxembourg;Luxemburg;6.1693988;49.6347387;OpenStreetMap;;ref: 2
AVL - Betriebshof;Bushaltestelle;Luxembourg;Luxemburg;6.103681;49.598691;OpenStreetMap;;
Kirchberg, Rehazenter;Bushaltestelle;Luxembourg;Luxemburg;6.1717528;49.6273628;OpenStreetMap;;
Kirchberg, Pierre Werner;Bushaltestelle;Luxembourg;Luxemburg;6.1777684;49.6317233;OpenStreetMap;;
Kirchberg, Pierre Werner;Bushaltestelle;Luxembourg;Luxemburg;6.1775835;49.6315348;OpenStreetMap;;
Kirchberg, Alphonse Weicker;Bushaltestelle;Luxembourg;Luxemburg;6.1699498;49.632346;OpenStreetMap;;
Kirchberg, Alphonse Weicker;Bushaltestelle;Luxembourg;Luxemburg;6.1698233;49.6322775;OpenStreetMap;;wheelchair: yes
Luxembourg, Gare Centrale routière;Bushaltestelle;Luxembourg;Luxemburg;6.1330285;49.5996458;OpenStreetMap;;"network: AVL;RGTR"
Kirchberg, Luxexpo;Bushaltestelle;Luxembourg;Luxemburg;6.1747602;49.6369666;OpenStreetMap;;"wheelchair: yes; ref: 5"
Glaesener Hartmann;Bushaltestelle;Luxembourg;Luxemburg;6.1022743;49.611509;OpenStreetMap;;
Glaesener Hartmann;Bushaltestelle;Luxembourg;Luxemburg;6.1015286;49.6116289;OpenStreetMap;;
Grund, Stadgronn-Bréck;Bushaltestelle;Luxembourg;Luxemburg;6.1354403;49.608187;OpenStreetMap;;ref: SB-Q
Dommeldange, Chingiz Aitmatov;Bushaltestelle;Luxembourg;Luxemburg;6.1376412;49.6394265;OpenStreetMap;;
Dommeldange, Chingiz Aitmatov;Bushaltestelle;Luxembourg;Luxemburg;6.1376251;49.6390565;OpenStreetMap;;
Luxembourg, Wallis;Bushaltestelle;Luxembourg;Luxemburg;6.1342966;49.6030063;OpenStreetMap;;
Luxembourg, Monterey;Bushaltestelle;Luxembourg;Luxemburg;6.1233083;49.6102013;OpenStreetMap;;
Limpertsberg, Alen Eecher Bierg;Bushaltestelle;Luxembourg;Luxemburg;6.1293486;49.6217915;OpenStreetMap;;
Limpertsberg, Alen Eecher Bierg;Bushaltestelle;Luxembourg;Luxemburg;6.1295205;49.6218393;OpenStreetMap;;
Kirchberg, Rehazenter;Bushaltestelle;Luxembourg;Luxemburg;6.1737514;49.6285348;OpenStreetMap;;
Luxembourg, Rue Heine;Bushaltestelle;Luxembourg;Luxemburg;6.1306812;49.6053077;OpenStreetMap;;
Gasperich, Waassertuerm;Bushaltestelle;Luxembourg;Luxemburg;6.1205743;49.5804359;OpenStreetMap;;
Kirchberg, Alphonse Weicker;Bushaltestelle;Luxembourg;Luxemburg;6.169888;49.6323174;OpenStreetMap;;
Bambësch, Centre Sportif;Bushaltestelle;Luxembourg;Luxemburg;6.1104852;49.6319099;OpenStreetMap;;
Bambësch, Centre Sportif;Bushaltestelle;Luxembourg;Luxemburg;6.1104235;49.6324633;OpenStreetMap;;
Hamm, Ierzkaulen;Bushaltestelle;Luxembourg;Luxemburg;6.1539019;49.605048;OpenStreetMap;;
Luxembourg;Bushaltestelle;Luxembourg;Luxemburg;6.1345172;49.6000993;OpenStreetMap;;
Luxembourg;Bushaltestelle;Luxembourg;Luxemburg;6.1345789;49.6000854;OpenStreetMap;;
Luxembourg;Bushaltestelle;Luxembourg;Luxemburg;6.1348059;49.600029;OpenStreetMap;;
Luxembourg;Bushaltestelle;Luxembourg;Luxemburg;6.1349818;49.5999932;OpenStreetMap;;
Luxembourg;Bushaltestelle;Luxembourg;Luxemburg;6.1350474;49.5999802;OpenStreetMap;;
Luxembourg;Bushaltestelle;Luxembourg;Luxemburg;6.1352193;49.5999446;OpenStreetMap;;
Gasperich, Ruppert;Bushaltestelle;Luxembourg;Luxemburg;6.1133213;49.5836862;OpenStreetMap;;
Kirchberg, Hugo Gernsback;Bushaltestelle;Luxembourg;Luxemburg;6.174702;49.6358212;OpenStreetMap;;
Kirchberg, Hugo Gernsback;Bushaltestelle;Luxembourg;Luxemburg;6.1748187;49.6358257;OpenStreetMap;;
Kirchberg, Rout Bréck - Pafendall;Bushaltestelle;Luxembourg;Luxemburg;6.1360307;49.6182475;OpenStreetMap;;wheelchair: yes
Kirchberg, Rout Bréck - Pafendall;Bushaltestelle;Luxembourg;Luxemburg;6.135373;49.6184252;OpenStreetMap;;wheelchair: yes
Kirchberg, Avalon;Bushaltestelle;Luxembourg;Luxemburg;6.1614632;49.6325502;OpenStreetMap;;
Kirchberg, Europe - Gare routière;Bushaltestelle;Luxembourg;Luxemburg;6.1511093;49.6246171;OpenStreetMap;;
Luxexpo;Bushaltestelle;Luxembourg;Luxemburg;6.1757849;49.6353131;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Alphonse Weicker;Bushaltestelle;Luxembourg;Luxemburg;6.1706621;49.6320948;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Alphonse Weicker;Bushaltestelle;Luxembourg;Luxemburg;6.1711026;49.6323244;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Nationalbibliothéik / Bibliothèque nationale;Bushaltestelle;Luxembourg;Luxemburg;6.165779;49.6291151;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Nationalbibliothéik / Bibliothèque nationale;Bushaltestelle;Luxembourg;Luxemburg;6.1662851;49.6293871;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Coque;Bushaltestelle;Luxembourg;Luxemburg;6.1539647;49.6226782;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Coque;Bushaltestelle;Luxembourg;Luxemburg;6.1545807;49.622891;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Europaparlament / Parlement européen;Bushaltestelle;Luxembourg;Luxemburg;6.1479295;49.6207204;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Europaparlament / Parlement européen;Bushaltestelle;Luxembourg;Luxemburg;6.1486648;49.6208853;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Kirchberg, Rout Bréck - Pafendall;Bushaltestelle;Luxembourg;Luxemburg;6.1353539;49.6183586;OpenStreetMap;;
Kirchberg, Rout Bréck - Pafendall;Bushaltestelle;Luxembourg;Luxemburg;6.1360131;49.6183457;OpenStreetMap;;
Rout Bréck-Pafendall;Bushaltestelle;Luxembourg;Luxemburg;6.1363977;49.6186899;OpenStreetMap;Luxtram;"wheelchair: yes; network: Luxtram"
Kirchberg, Luxexpo Entrée Sud;Bushaltestelle;Luxembourg;Luxemburg;6.1693627;49.6347137;OpenStreetMap;;ref: 2
Kirchberg, Luxexpo Entrée Sud;Bushaltestelle;Luxembourg;Luxemburg;6.1694847;49.6346208;OpenStreetMap;;ref: 1
Kirchberg, Antoine de Saint Exupéry;Bushaltestelle;Luxembourg;Luxemburg;6.1515169;49.6272716;OpenStreetMap;;
Kirchberg, Konrad Adenauer;Bushaltestelle;Luxembourg;Luxemburg;6.1568799;49.6294581;OpenStreetMap;;
